,date,open,close,high,low
0,2015-01-05,9.414,9.593,9.622,9.195
1,2015-01-06,9.533,9.483,9.612,9.285
2,2015-01-07,9.444,9.394,9.463,9.215
3,2015-01-08,9.295,9.076,9.384,9.036
4,2015-01-09,9.056,8.927,9.235,8.917
5,2015-01-12,8.858,8.609,8.927,8.54
6,2015-01-13,8.609,8.699,8.729,8.609
7,2015-01-14,8.739,8.5,8.739,8.47
8,2015-01-15,8.5,8.629,8.649,8.5
9,2015-01-16,8.6,8.699,8.739,8.6
10,2015-01-19,8.53,8.202,8.54,8.073
11,2015-01-20,8.252,8.381,8.401,8.232
12,2015-01-21,8.381,8.6,8.619,8.371
13,2015-01-22,8.59,8.669,8.689,8.53
14,2015-01-23,8.639,8.56,8.729,8.51
15,2015-01-26,8.55,8.739,8.739,8.51
16,2015-01-27,8.739,8.719,8.788,8.58
17,2015-01-28,8.669,8.729,8.768,8.649
18,2015-01-29,8.58,8.629,8.699,8.58
19,2015-01-30,8.629,8.58,8.699,8.57
20,2015-02-02,8.52,8.659,8.709,8.441
21,2015-02-03,8.639,8.749,8.788,8.639
22,2015-02-04,8.768,8.749,8.818,8.669
23,2015-02-05,8.788,8.59,8.808,8.58
24,2015-02-06,8.54,8.272,8.59,8.212
25,2015-02-09,8.262,8.242,8.322,8.182
26,2015-02-10,8.272,8.341,8.351,8.232
27,2015-02-11,8.341,8.391,8.401,8.322
28,2015-02-12,8.371,8.411,8.451,8.371
29,2015-02-13,8.441,8.51,8.56,8.441
30,2015-02-16,8.52,8.639,8.659,8.451
31,2015-02-17,8.649,8.679,8.709,8.619
32,2015-02-25,8.739,8.689,8.739,8.609
33,2015-02-26,8.709,8.749,8.758,8.659
34,2015-02-27,8.749,8.878,8.878,8.719
35,2015-03-02,8.927,8.947,8.967,8.858
36,2015-03-03,8.947,8.838,9.066,8.828
37,2015-03-04,8.828,9.027,9.027,8.818
38,2015-03-05,8.987,9.205,9.215,8.967
39,2015-03-06,9.215,9.096,9.275,9.036
